Date,XLU,XLB,XLI,XLE,XLY,XLP,XLV,XLK,XLF,Cash,Total
2012-Jun-28,41083.3,548.16,8996.67,-19651.2,23449.9,12730.5,16896.9,17440.8,21890.2,31033.6,154419
2012-Jun-29,41317.8,564.64,9309.87,-20242.9,23947.7,12969.2,17218.5,17927.5,22457.8,31033.6,156504
2012-Jul-02,41649.2,-421.32,9122.88,-22509.6,14139,25807.9,16662.8,17767.3,21918.2,33072.6,157209
2012-Jul-03,41548.5,-427.32,9218.34,-23048.6,14126.1,25925.9,16658.4,17908.8,22037.3,33072.6,157020
2012-Jul-05,41302.3,-426.72,9208.02,-22746.9,14161.6,25830,16553.6,17908.8,21709.9,33072.6,156573
2012-Jul-06,41212.8,-421.8,9084.18,-22472.3,14093.9,25800.5,16444.3,17644.4,21531.4,33072.6,155990
2012-Jul-09,41078.5,-419.16,9079.02,-22370.6,14016.7,25771,16531.7,17607.4,21501.6,33072.6,155869
2012-Jul-10,41145.6,-412.92,8931.96,-22021.4,13932.9,25800.5,16453.1,17410.6,21337.9,33072.6,155651
2012-Jul-11,41358.2,-411.6,8859.72,-22319.8,13852.4,25763.6,16439.9,17330.7,21516.5,33072.6,155462
2012-Jul-12,41414.2,-409.56,8826.18,-22245.2,13820.2,25785.7,16479.3,17158.5,21293.3,33072.6,155195
2012-Jul-13,41783.5,-416.88,8996.46,-22635,14045.6,26073.5,16662.8,17386,21888.5,33072.6,156857
2012-Jul-16,41761.1,-415.32,8934.54,-22709.6,13955.5,25940.7,16693.4,17367.6,21843.8,33072.6,156444
2012-Jul-17,41850.6,-420.6,8973.24,-22994.4,14093.9,26051.4,16907.5,17435.2,21962.9,33072.6,156932
2012-Jul-18,41984.9,-423.12,9140.94,-23194.4,14168,26058.8,16933.8,17736.6,21858.7,33072.6,157337
2012-Jul-19,42063.2,-427.68,9184.8,-23265.6,14261.4,26021.9,16933.8,17890.3,21724.8,33072.6,157459
2012-Jul-20,42152.7,-425.04,9071.28,-23319.8,14087.5,25859.5,16715.2,17687.4,21397.4,33072.6,156299
2012-Jul-23,41873,-418.32,9024.84,-23096.1,13881.4,25638.1,16518.6,17515.2,21218.9,33072.6,155228
2012-Jul-24,41503.7,-411.84,8924.22,-22726.6,13788,25556.9,16335.1,17336.9,21159.4,33072.6,154538
2012-Jul-25,41481.3,-411.84,8955.18,-22743.5,13759.1,25564.3,16413.7,17269.2,21233.8,33072.6,154594
2012-Jul-26,42130.4,-413.76,9091.92,-23391,13981.2,25985,16571,17533.7,21561.1,33072.6,156122
2012-Jul-27,42622.7,-421.32,9290.58,-23804.6,14258.2,26280.2,16968.7,17914.9,21962.9,33072.6,158145
2012-Jul-30,42779.4,-420.96,9264.78,-23872.4,14203.4,26413,16881.3,17921.1,21918.2,33072.6,158160
2012-Jul-31,42432.5,-418.08,9238.98,-23611.4,14019.9,26294.9,16776.4,17994.9,21814.1,33072.6,157615
2012-Aug-01,42070.3,-418.2,9354.91,-23166.7,14352.2,26162.1,17015.6,18050,22206,31126.9,156753
2012-Aug-02,41835.6,-413.28,9307.57,-22779.4,14388.6,25948.1,16851.7,17932.4,22038.6,31126.9,156237
2012-Aug-03,42327.5,-421.44,9510.08,-23315.6,14673.2,26383.5,17051.1,18285.3,22556,31126.9,158177
2012-Aug-06,42226.9,-425.28,9510.08,-23378.5,14726.2,26368.7,17055.5,18415.2,22647.4,31126.9,158273
2012-Aug-07,41790.8,-430.2,9607.39,-23729.4,14865.2,26228.5,17015.6,18539.1,22738.7,31126.9,157753
2012-Aug-08,41846.7,-430.68,9594.24,-23749.2,14792.4,26413,17077.6,18545.2,22738.7,31126.9,157955
2012-Aug-09,41846.7,-433.08,9602.13,-23911.4,14782.5,26302.3,17068.8,18607.1,22723.5,31126.9,157715
2012-Aug-10,41969.7,-432.72,9646.84,-23954.5,14769.2,26294.9,17139.7,18650.5,22738.7,31126.9,157949
2012-Aug-13,41925,-430.32,9625.8,-23865.1,14775.8,26287.6,17095.4,18706.2,22753.9,31126.9,158001
2012-Aug-14,41880.3,-428.4,9612.65,-23822.1,14812.2,26390.9,17139.7,18669,22723.5,31126.9,158105
2012-Aug-15,41679,-429.12,9633.69,-23818.8,14858.6,26405.6,17179.5,18675.2,22799.6,31126.9,158110
2012-Aug-16,41578.4,-435.48,9731,-24030.6,14981.1,26472.1,17135.2,18929,22951.8,31126.9,158439
2012-Aug-17,41466.6,-434.88,9778.34,-24020.7,15037.3,26494.2,17046.6,19034.2,23027.9,31126.9,158557
2012-Aug-20,41544.9,-434.04,9757.3,-23937.9,14974.4,26494.2,17082.1,19052.8,23088.7,31126.9,158749
2012-Aug-21,41243,-434.64,9736.26,-23861.8,14954.6,26331.8,17024.5,18929,23164.8,31126.9,158215
2012-Aug-22,41175.9,-438.24,9688.92,-23951.2,14997.6,26250.7,17037.8,18960,23134.4,31126.9,157983
2012-Aug-23,40751.1,-430.92,9610.02,-23686.4,14895,26044,17015.6,18805.2,22906.1,31126.9,157037
2012-Aug-24,40941.2,-430.08,9654.73,-23825.4,15017.5,26272.8,17161.8,18922.8,23027.9,31126.9,157870
2012-Aug-27,41030.6,-427.56,9625.8,-23835.3,14994.3,26309.7,17179.5,18941.4,23012.6,31126.9,157958
2012-Aug-28,40952.3,-426.6,9588.98,-23851.9,15024.1,26324.5,17153,18898.1,22982.2,31126.9,157772
2012-Aug-29,40885.3,-427.56,9586.35,-23693,15096.9,26265.4,17210.5,18935.2,23027.9,31126.9,158014
2012-Aug-30,40684,-423.72,9504.82,-23441.4,15014.2,26162.1,17153,18724.8,22906.1,31126.9,157411
2012-Aug-31,40639.3,-427.8,9562.68,-23676.4,15077,26169.5,17206.1,18873.3,23073.5,31126.9,157624
2012-Sep-04,10764.6,-11507.1,9282.84,8375.64,19266.6,13090.9,16969.1,37441.7,22209.4,31861.9,157755
2012-Sep-05,10717.4,-11559.4,9257.04,8343.78,19296.2,13068.9,16973.5,37404.9,22209.4,31861.9,157573
2012-Sep-06,10838.3,-11850.5,9466.02,8519.6,19728.7,13230.3,17243.8,38239.9,22736.8,31861.9,160015
2012-Sep-07,10802.9,-12082.7,9546,8667.1,19834.7,13123.9,17235.1,38178.5,22971.2,31861.9,160139
2012-Sep-10,10791.1,-12063,9484.08,8629.34,19805,13109.2,17174,37773.3,22780.8,31861.9,159346
2012-Sep-11,10764.6,-12105.5,9535.68,8721.38,19796.6,13068.9,17182.8,37871.5,22971.2,31861.9,159669
2012-Sep-12,10702.6,-12089.2,9574.38,8774.48,19894.1,12999.1,17191.5,38080.3,23059.1,31861.9,160048
2012-Sep-13,10853.1,-12386.8,9682.74,8917.26,20148.5,13230.3,17365.9,38596,23659.7,31861.9,161929
2012-Sep-14,10779.3,-12540.4,9742.08,9035.26,20229,13131.3,17296.1,38780.2,23850.2,31861.9,162165
2012-Sep-17,10711.5,-12347.5,9695.64,8966.82,20152.7,13168,17396.4,38817.1,23630.4,31861.9,162053
2012-Sep-18,10679,-12314.8,9698.22,8903.1,20055.2,13241.4,17453.1,38841.6,23513.2,31861.9,161932
2012-Sep-19,10690.8,-12383.5,9721.44,8816.96,20263,13278.1,17470.5,38878.5,23498.6,31861.9,162096
2012-Sep-20,10735,-12363.9,9628.56,8841.74,20237.5,13351.5,17544.6,38804.8,23366.8,31861.9,162009
2012-Sep-21,10628.8,-12246.2,9538.26,8812.24,20152.7,13197.3,17522.8,38694.3,23191,32518.3,162010
2012-Sep-24,10729.1,-12210.2,9538.26,8767.4,20097.6,13241.4,17570.8,38448.7,23205.6,32518.3,161907
2012-Sep-25,10705.6,-12014,9411.84,8671.82,19860.2,13149.6,17557.7,37908.4,22854,32518.3,160623
2012-Sep-26,10729.1,-11955.1,9375.72,8589.22,19724.5,13149.6,17466.2,37638.2,22707.5,32518.3,159943
2012-Sep-27,10684.9,-12102.3,9463.44,8706.04,19923.8,13193.7,17566.4,38129.4,22912.6,32518.3,160996
2012-Sep-28,10735,-12033.6,9424.74,8664.74,19839,13149.6,17492.3,37859.2,22839.3,32518.3,160489
2012-Oct-01,6084.96,3359.72,9615.4,18376.2,19498.9,12729.2,17435.5,18394.5,23552.6,31706.4,160753
2012-Oct-02,6116.88,3341.52,9599.68,18408.6,19461.4,12739.8,17513.3,18418.4,23597.8,31706.4,160904
2012-Oct-03,6147.12,3326.05,9649.46,18182,19615.7,12778.6,17660.2,18514.1,23808.3,31706.4,161388
2012-Oct-04,6182.4,3368.82,9704.48,18363.8,19795,12838.6,17768.2,18567.9,24169.3,31706.4,162465
2012-Oct-05,6172.32,3385.2,9735.92,18321.4,19853.4,12888,17785.4,18472.2,24154.2,31706.4,162475
2012-Oct-08,6182.4,3378.83,9712.34,18351.3,19815.8,12849.2,17772.5,18280.9,24139.2,31706.4,162189
2012-Oct-09,6170.64,3346.98,9599.68,18376.2,19498.9,12725.6,17556.5,18047.6,23988.8,31706.4,161017
2012-Oct-10,6160.56,3310.58,9510.6,18032.6,19378,12672.7,17426.9,17975.9,23973.8,31706.4,160148
2012-Oct-11,6167.28,3324.23,9539.42,18167,19290.4,12644.5,17439.8,17904.1,24109.1,31706.4,160292
2012-Oct-12,6132,3309.67,9549.9,18067.4,19286.2,12655,17413.9,17892.2,23778.2,31706.4,159791
2012-Oct-15,6157.2,3337.88,9615.4,18159.6,19478.1,12739.8,17664.5,17981.9,24049,31706.4,160890
2012-Oct-16,6180.72,3417.96,9717.58,18448.4,19653.2,12771.5,17854.6,18227,24199.4,31706.4,162177
2012-Oct-17,6256.32,3446.17,9775.22,18680,19765.8,12828,17854.6,18131.4,24515.2,31706.4,162959
2012-Oct-18,6284.88,3447.08,9804.04,18677.5,19778.3,12757.4,17858.9,17922.1,24560.3,31706.4,162797
2012-Oct-19,6234.48,3375.19,9638.98,18383.7,19423.9,12605.6,17539.2,17515.4,24229.4,31706.4,160652
2012-Oct-22,6217.68,3390.66,9612.78,18291.5,19361.3,12612.7,17552.2,17635,24229.4,31706.4,160610
2012-Oct-23,6160.56,3288.74,9515.84,17865.8,19207,12443.2,17318.9,17443.7,23823.4,31706.4,158773
2012-Oct-24,6115.2,3286.92,9455.58,17728.8,19132,12443.2,17349.1,17342,23823.4,31706.4,158383
2012-Oct-25,6145.44,3279.64,9507.98,17895.6,19086.1,12520.9,17487.4,17306.1,23883.5,31706.4,158819
2012-Oct-26,6145.44,3286.01,9515.84,17918,19148.6,12478.5,17418.2,17336,23763.2,31706.4,158716
2012-Oct-31,6199.2,3278.73,9560.38,17913.1,19211.2,12492.7,17293,17264.3,23913.6,31706.4,158832
2012-Nov-01,10697.4,1322.28,9619.26,-12138,14632.4,13137.1,42216.6,18454.9,30074.8,31930.3,159947
2012-Nov-02,10624.2,1298.52,9538.97,-11938.1,14623,13059.2,41986.4,18215.8,29888,31930.3,159226
2012-Nov-05,10451.3,1307.52,9590.77,-12028.8,14660.7,13036.9,42007.4,18316.5,29832,31930.3,159105
2012-Nov-06,10457.2,1321.2,9694.37,-12222,14739.2,13133.4,42049.2,18398.2,30168.2,31930.3,159669
2012-Nov-07,10237.4,1300.32,9466.45,-11902.8,14566.5,12977.6,41348.4,17939.1,29159.5,31930.3,157023
2012-Nov-08,10219.8,1282.68,9368.03,-11687.8,14331,12836.6,40856.8,17681.2,28916.6,31930.3,155735
2012-Nov-09,10158.3,1280.16,9393.93,-11684.4,14261.9,12836.6,40971.8,17763,28954,31930.3,155866
2012-Nov-12,10073.3,1280.16,9419.83,-11707.9,14274.4,12836.6,41181,17737.8,29010,31930.3,156036
2012-Nov-13,10111.4,1278,9393.93,-11659.2,14315.3,12829.2,41024.1,17649.7,28804.6,31930.3,155677
2012-Nov-14,10041.1,1256.4,9173.78,-11518.1,14101.7,12688.2,40532.5,17473.6,28300.2,31930.3,153980
2012-Nov-15,9982.51,1252.08,9173.78,-11533.2,14092.3,12684.5,40417.4,17373,28356.2,31930.3,153729
2012-Nov-16,10067.5,1254.96,9199.68,-11578.6,14186.5,12766.1,40720.8,17398.1,28543,31930.3,154488
2012-Nov-19,10076.3,1290.6,9373.21,-11845.7,14491.1,12973.9,41149.6,17876.2,29084.8,31930.3,156400
2012-Nov-20,10058.7,1291.68,9380.98,-11798.6,14563.3,13022.1,41379.8,17800.7,29234.2,31930.3,156863
2012-Nov-21,10014.7,1293.84,9393.93,-11862.5,14613.6,13040.7,41348.4,17857.3,29234.2,31930.3,156864
2012-Nov-23,9988.37,1310.4,9515.66,-12030.5,14808.2,13233.6,41860.9,18146.7,29589.1,31930.3,158353
2012-Nov-26,10114.4,1311.48,9523.43,-11912.9,14739.2,13137.1,41672.6,18228.4,29477,31930.3,158221
2012-Nov-27,10140.7,1305.72,9502.71,-11813.8,14679.5,13126,41421.6,18146.7,29215.5,31930.3,157655
2012-Nov-28,10181.8,1311.12,9583,-11921.3,14871,13252.1,41745.9,18253.6,29327.6,31930.3,158535
2012-Nov-29,10240.4,1320.12,9637.39,-11948.2,14911.9,13322.6,42038.7,18341.6,29477,31930.3,159272
2012-Nov-30,10348.8,1321.2,9616.67,-11938.1,14924.4,13370.8,42091,18322.8,29439.7,31930.3,159428
2012-Dec-03,8248.5,3241.8,9366.15,4805.56,17115.4,13139.4,17103.9,18210.3,35450.6,32061.7,158743
2012-Dec-04,8206.2,3248.1,9401.85,4787.88,17043,13113.8,17142.2,18179,35360.3,32061.7,158544
2012-Dec-05,8330.75,3209.4,9501.3,4821.2,16992.3,13135.7,17197.6,17997.5,35789.3,32061.7,159037
2012-Dec-06,8326.05,3217.5,9498.75,4836.84,17100.9,13150.4,17189.1,18103.9,35902.2,32061.7,159387
2012-Dec-07,8333.1,3244.5,9559.95,4866.08,17166,13241.9,17244.5,18010,36195.7,32061.7,159924
2012-Dec-10,8335.45,3265.2,9608.4,4860.64,17068.3,13227.2,17316.9,18053.8,36105.4,32061.7,159903
2012-Dec-11,8354.25,3291.3,9628.8,4889.2,17122.6,13234.6,17500.1,18298,36286.1,32061.7,160667
2012-Dec-12,8340.15,3283.2,9644.1,4906.88,17144.3,13205.3,17474.5,18266.7,36444.1,32061.7,160771
2012-Dec-13,8307.25,3274.2,9613.5,4861.32,17032.1,13183.3,17325.4,18135.2,36263.5,32061.7,160058
2012-Dec-14,8274.35,3298.5,9593.1,4842.96,16959.7,13161.4,17257.3,17959.9,36128,32061.7,159537
2012-Dec-17,8401.25,3331.8,9682.35,4887.16,17263.8,13190.6,17393.6,18179,36873.1,32061.7,161264
2012-Dec-18,8460,3371.4,9807.3,4976.92,17466.5,13187,17529.9,18448.2,37415.1,32061.7,162724
2012-Dec-19,8396.55,3357,9753.75,4942.92,17343.4,13055.2,17342.5,18354.3,37189.3,32061.7,161797
2012-Dec-20,8422.4,3389.4,9804.75,4976.24,17379.6,13128.4,17368,18385.6,37708.6,32061.7,162625
2012-Dec-21,8297.85,3330,9672.15,4900.76,17115.4,12872.2,17129.5,18122.7,37031.2,32971.8,161444
2012-Dec-24,8262.6,3347.1,9644.1,4863.36,17129.8,12832,17061.3,18072.6,36963.5,32971.8,161148
2012-Dec-26,8192.1,3367.8,9610.95,4841.6,16952.5,12722.2,17001.7,17972.5,36963.5,32971.8,160596
2012-Dec-27,8178,3356.1,9595.65,4832.76,16974.2,12744.1,16976.1,17953.7,36828,32971.8,160410
2012-Dec-28,8095.75,3313.8,9491.1,4748.44,16836.6,12608.7,16810,17753.4,36534.4,32971.8,159164
2012-Dec-31,8206.2,3378.6,9664.5,4856.56,17173.3,12773.4,16988.9,18060.1,37008.6,32971.8,161082
2013-Jan-02,8818.88,3386.24,9702.5,11972,18887.7,13496.6,17447.4,18839.9,27768,34018.5,164338
2013-Jan-03,8818.88,3361.6,9707.5,11968.7,18934.5,13462.7,17468.9,18719.8,27735.1,34018.5,164196
2013-Jan-04,8863.52,3402.96,9780,12101.6,19004.7,13500.4,17546.1,18644,28064.3,34018.5,164926
2013-Jan-07,8776.72,3395.92,9737.5,12008.1,18957.9,13409.9,17601.9,18618.7,27998.5,34018.5,164524
2013-Jan-08,8749.44,3401.2,9662.5,11968.7,18903.3,13372.2,17606.2,18549.2,27916.2,34018.5,164147
2013-Jan-09,8732.08,3423.2,9760,11949,18934.5,13402.3,17799.2,18580.8,27883.2,34018.5,164483
2013-Jan-10,8769.28,3438.16,9807.5,12057.3,19043.7,13481.5,17923.6,18675.6,28228.9,34018.5,165444
2013-Jan-11,8779.2,3432.88,9772.5,12072,19059.3,13541.8,17919.3,18700.9,28163.1,34018.5,165460
2013-Jan-14,8761.84,3433.76,9810,12073.7,19106.1,13583.3,17936.5,18580.8,28080.8,34018.5,165385
2013-Jan-15,8786.64,3437.28,9837.5,12127.8,19246.5,13624.8,17915,18460.7,28196,34018.5,165651
2013-Jan-16,8744.48,3412.64,9797.5,12181.9,19203.6,13605.9,17876.4,18523.9,28212.4,34018.5,165577
2013-Jan-17,8779.2,3439.04,9902.5,12259,19406.4,13696.4,18035.2,18599.8,28196,34018.5,166332
2013-Jan-18,8848.64,3461.92,9982.5,12380.4,19429.8,13753,18095.2,18574.5,28228.9,34018.5,166773
2013-Jan-22,8923.04,3495.36,10022.5,12498.4,19480.5,13756.7,18146.7,18625,28492.3,34018.5,167459
2013-Jan-23,8900.72,3476,10025,12455.8,19496.1,13753,18125.2,18821,28475.8,34018.5,167547
2013-Jan-24,8940.4,3486.56,10085,12491.9,19644.3,13790.7,18241.1,18498.6,28623.9,34018.5,167821
2013-Jan-25,8985.04,3498.88,10117.5,12610,19851,13858.5,18382.6,18517.6,28755.6,34018.5,168595
2013-Jan-28,8980.08,3465.44,10125,12588.6,19757.4,13869.8,18318.3,18580.8,28640.4,34018.5,168344
2013-Jan-29,9042.08,3484.8,10147.5,12792,19679.4,13945.2,18515.6,18606.1,28755.6,34018.5,168987
2013-Jan-30,9049.52,3465.44,10055,12728,19644.3,13918.8,18459.9,18549.2,28623.9,34018.5,168513
2013-Jan-31,9071.84,3433.76,10020,12685.4,19550.7,13900,18408.4,18580.8,28607.5,34018.5,168277
2013-Feb-01,7812.84,-16116,10117.5,19283.3,17394.9,14050.3,18251.5,19502.9,45627.5,33622,169547
2013-Feb-04,7759.59,-15961,10030,19100.5,17181,13918,18048.9,19247,45109.3,33622,168055
2013-Feb-05,7780.89,-16042.6,10122.5,19266,17363.9,14084.3,18247.3,19470.1,45549.8,33622,169464
2013-Feb-06,7804.32,-16058.9,10125,19278.4,17401.8,14103.2,18243.1,19463.5,45627.5,33622,169610
2013-Feb-07,7814.97,-15973.2,10112.5,19228.9,17363.9,14178.8,18175.5,19463.5,45498,33622,169485
2013-Feb-08,7814.97,-16067,10152.5,19409.3,17498.4,14167.4,18310.6,19634.1,45601.6,33622,170144
2013-Feb-11,7834.14,-16046.6,10145,19312.9,17439.7,14167.4,18272.6,19673.4,45808.9,33622,170229
2013-Feb-12,7868.22,-16054.8,10190,19364.8,17508.8,14152.3,18251.5,19607.8,46171.6,33622,170682
2013-Feb-13,7868.22,-16111.9,10245,19434,17546.7,14167.4,18238.8,19601.3,46068,33622,170679
2013-Feb-14,7804.32,-16058.9,10260,19601.9,17553.6,14197.7,18276.8,19548.8,46223.4,33622,171030
2013-Feb-15,7821.36,-16054.8,10265,19377.1,17574.3,14216.6,18319,19535.7,46016.2,33622,170692
2013-Feb-19,7889.52,-15985.4,10340,19601.9,17639.9,14360.2,18433,19666.9,46456.6,33622,172024
2013-Feb-20,7874.61,-15536.6,10205,19191.9,17370.7,14333.8,18314.8,19397.9,45757.1,33622,170531
2013-Feb-21,7840.53,-15393.8,10130,19058.5,17225.8,14379.1,18230.4,19240.5,45394.3,33622,169727
2013-Feb-22,7919.34,-15597.8,10210,19258.6,17322.4,14462.3,18310.6,19476.6,45964.3,33622,170948
2013-Feb-25,7849.05,-15238.8,10000,18754.7,17053.3,14265.7,18108,19201.1,44720.7,33622,168336
2013-Feb-26,7872.48,-15402,10060,18940,17222.4,14299.7,18154.4,19312.6,44953.9,33622,169035
2013-Feb-27,7944.9,-15675.4,10250,19228.9,17484.6,14405.6,18352.8,19476.6,45653.4,33622,170743
2013-Feb-28,7972.59,-15703.9,10242.5,19189.4,17570.8,14398,18335.9,19437.3,45575.7,33622,170640
2013-Mar-01,11662.5,3542.92,10143.2,10034.9,15621.3,14179.6,54725,-17719,34839,34096.5,171126
2013-Mar-04,11780.7,3547.52,10123.4,10013,15759,14287.2,55025,-17772.7,35135.3,34096.5,171995
2013-Mar-05,11842.9,3571.44,10267.2,10077.5,15918.1,14335.4,55500,-18017.5,35431.5,34096.5,173023
2013-Mar-06,11836.7,3602.72,10267.2,10089.1,15905.9,14302,55612.5,-18005.5,35668.5,34096.5,173376
2013-Mar-07,11783.8,3612.84,10274.6,10140.7,15933.4,14302,55575,-18047.3,35925.3,34096.5,173597
2013-Mar-08,11808.7,3642.28,10371.4,10189.7,16101.7,14328,55675,-18083.1,36024,34096.5,174154
2013-Mar-11,11836.7,3662.52,10406.1,10194.9,16141.5,14342.9,55962.5,-18124.9,36300.5,34096.5,174819
2013-Mar-12,11805.6,3665.28,10346.6,10206.5,16095.6,14328,56212.5,-18059.2,36103,34096.5,174800
2013-Mar-13,11858.4,3656.08,10396.2,10183.3,16184.3,14365.1,56225,-18047.3,36201.8,34096.5,175119
2013-Mar-14,11883.3,3678.16,10445.8,10322.6,16202.7,14413.3,56275,-18178.7,36438.8,34096.5,175577
2013-Mar-15,11858.4,3666.2,10408.6,10268.4,16092.5,14279.8,55912.5,-18029.4,36438.8,34715.2,175611
2013-Mar-18,11793.1,3640.44,10344.1,10185.8,15970.1,14235.3,55550,-18035.4,36083.2,34715.2,174482
2013-Mar-19,11824.2,3624.8,10334.2,10073.6,15856.9,14354,55587.5,-18011.5,35885.8,34715.2,174245
2013-Mar-20,11911.3,3652.4,10346.6,10130.4,16040.5,14491.3,56050,-18101,36122.8,34715.2,175359
2013-Mar-21,11852.2,3589.84,10242.4,10078.8,15905.9,14446.7,55737.5,-17898.1,35688.2,34715.2,174359
2013-Mar-22,11870.9,3594.44,10321.8,10158.8,16101.7,14580.3,56162.5,-18011.5,35905.5,34715.2,175400
2013-Mar-25,11846,3566.84,10230,10120,16074.2,14569.2,56000,-17969.7,35806.7,34715.2,174959
2013-Mar-26,11958,3591.68,10282.1,10227.1,16153.7,14706.4,56650,-18083.1,36043.8,34715.2,176245
2013-Mar-27,12013.9,3590.76,10282.1,10260.7,16159.9,14695.3,56937.5,-18035.4,35866,34715.2,176486
2013-Mar-28,12160.1,3604.56,10344.1,10231,16218,14754.7,57437.5,-18071.2,35964.7,34715.2,177359
2013-Apr-01,12015.1,-699.12,10395,19945.8,15990.4,27069.8,59246,-27724.5,24770,36264.6,177273
2013-Apr-02,12055.1,-692.28,10362.2,19832.4,16124.2,27362.6,60107.6,-27835.2,24920.4,36264.6,178502
2013-Apr-03,12021.2,-686.52,10299.2,19462,15975.2,27062.9,59747.6,-27613.9,24510.3,36264.6,177043
2013-Apr-04,12135.2,-692.46,10344.6,19436.8,16066.4,27206,60017.6,-27623.1,24729,36264.6,177885
2013-Apr-05,12187.6,-689.58,10324.4,19479.6,15987.4,27008.5,59683.3,-27411.1,24647,36264.6,177482
2013-Apr-08,12280,-691.74,10384.9,19610.6,16169.8,27314.9,59734.7,-27530.9,24893.1,36264.6,178430
2013-Apr-09,12243,-699.84,10417.7,19777,16127.2,27287.7,59927.6,-27724.5,24961.4,36264.6,178582
2013-Apr-10,12341.6,-704.7,10556.3,19882.8,16315.7,27492,60930.7,-28213.2,25303.2,36264.6,180169
2013-Apr-11,12369.3,-707.76,10584,19968.5,16452.5,27621.4,61522.2,-28121,25357.8,36264.6,181312
2013-Apr-12,12421.6,-697.32,10523.5,19656,16540.6,27723.5,61638,-28001.1,25248.5,36264.6,181318
2013-Apr-15,12243,-671.58,10203.5,18854.6,16105.9,27280.9,60519.2,-27540.1,24715.4,36264.6,177975
2013-Apr-16,12390.8,-683.82,10342.1,19086.5,16337,27791.6,61393.6,-27881.3,25098.1,36264.6,180139
2013-Apr-17,12320,-673.74,10170.7,18668.2,16169.8,27553.3,61110.7,-27309.6,24633.3,36264.6,178907
2013-Apr-18,12360,-671.76,10125.4,18826.9,15993.4,27498.8,60364.8,-27023.8,24373.6,36264.6,178112
2013-Apr-19,12544.8,-679.68,10175.8,18789.1,16185,27927.8,61213.6,-27060.7,24715.4,36264.6,180076
2013-Apr-22,12529.4,-686.16,10188.4,18990.7,16254.9,27995.9,61586.5,-27272.8,24742.7,36264.6,180594
2013-Apr-23,12560.2,-692.1,10261.4,19210,16419,28213.8,61972.3,-27567.8,25193.8,36264.6,181835
2013-Apr-24,12600.3,-702.54,10367.3,19467,16431.2,27764.4,60905,-27613.9,25344.2,36264.6,180827
2013-Apr-25,12603.4,-710.28,10420.2,19482.1,16571,27852.9,61149.3,-27706.1,25494.5,36264.6,181422
2013-Apr-26,12621.8,-700.2,10390,19449.4,16498.1,27846.1,61136.4,-27696.9,25385.2,36264.6,181194
2013-Apr-29,12726.6,-710.82,10442.9,19645.9,16555.8,27934.6,61329.3,-28093.3,25494.5,36264.6,181590
2013-Apr-30,12760.4,-711.9,10445.4,19724,16601.4,27880.1,60866.4,-28397.6,25562.9,36264.6,180996
2013-May-01,12265,777,10677.5,20264.2,16459,15010.3,55353.1,-23416.5,36221.9,35871.9,179483
2013-May-02,12250,782.6,10810.6,20529.8,16619.5,15065.3,55967.7,-23715.6,36535.3,35871.9,180717
2013-May-03,12226.1,796.4,10995.9,20900.6,16828.6,15131.4,56345.9,-23938.1,36927.2,35871.9,182086
2013-May-06,12055.7,798.6,11066.4,21042.6,16883.2,15021.3,55979.5,-24053.1,37318.9,35871.9,181985
2013-May-07,12172.3,806.2,11168.2,21205.7,17025.6,15135.1,56156.8,-24037.8,37514.8,35871.9,183019
2013-May-08,12064.6,813.2,11238.7,21239.9,17037.7,15153.4,56322.3,-24229.5,37828.3,35871.9,183340
2013-May-09,11882.3,812.2,11238.7,21221.5,17068,15047,56393.2,-24160.5,37554,35871.9,182928
2013-May-10,11909.2,811.4,11272.6,21111,17201.3,15105.7,56948.8,-24229.5,37710.8,35871.9,183713
2013-May-13,11846.4,805.6,11228.2,21108.4,17204.3,15131.4,57421.6,-24168.2,37828.3,35871.9,184278
2013-May-14,11927.1,815.6,11366.5,21408.2,17380.1,15311.2,58000.7,-24244.9,38474.8,35871.9,186311
2013-May-15,12040.7,820.2,11413.5,21347.7,17474,15461.7,58308.1,-24321.6,38827.4,35871.9,187244
2013-May-16,11942.1,816.4,11356.1,21242.5,17271,15370,57705.2,-24452,38572.7,35871.9,185696
2013-May-17,12055.7,825.2,11528.4,21597.6,17437.6,15392,58036.2,-24697.4,39082.1,35871.9,187129
2013-May-20,11995.9,826,11562.3,21902.6,17386.1,15234.2,57634.3,-24697.4,39160.4,35871.9,186876
2013-May-21,12019.8,825,11578,21857.9,17464.9,15248.8,58260.8,-24620.7,39258.4,35871.9,187765
2013-May-22,11816.5,813.8,11476.2,21605.5,17298.3,15223.2,58260.8,-24352.2,38847,35871.9,186861
2013-May-23,11735.8,814.2,11444.8,21616,17261.9,15160.8,58237.1,-24344.6,38611.9,35871.9,186410
2013-May-24,11610.2,811.4,11408.3,21489.7,17210.4,15303.9,58059.8,-24306.2,38651.1,35871.9,186110
2013-May-28,11475.6,818.8,11468.3,21715.9,17377,15329.6,58650.8,-24421.3,39042.9,35871.9,187330
2013-May-29,11305.2,816.2,11403.1,21668.6,17198.3,15036,57728.9,-24359.9,39042.9,35871.9,185711
2013-May-30,11335.1,818.8,11471,21618.6,17198.3,14977.3,58142.6,-24513.3,39513,35871.9,186433
2013-May-31,11266.3,806,11361.3,21171.5,17004.4,14698.3,56866,-24283.2,38866.6,35871.9,183629
